Type,Code,Title
NAICS,	54112,Offices of Notaries
NAICS,	541120,Offices of Notaries
NAICS,	54119,Other Legal Services
NAICS,	541191,Title Abstract and Settlement Offices
NAICS,	541199,All Other Legal Services
NAICS,	5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
NAICS,	54121,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
NAICS,	541211,Offices of Certified Public Accountants
NAICS,	541213,Tax Preparation Services
NAICS,	541214,Payroll Services
NAICS,	541219,Other Accounting Services
NAICS,	5413,"Architectural, Engineering, and Related Services"
NAICS,	54131,Architectural Services
NAICS,	541310,Architectural Services
NAICS,	54132,Landscape Architectural Services
NAICS,	541320,Landscape Architectural Services
NAICS,	54133,Engineering Services
NAICS,	541330,Engineering Services
NAICS,	54134,Drafting Services
NAICS,	541340,Drafting Services
NAICS,	54135,Building Inspection Services
NAICS,	541350,Building Inspection Services
NAICS,	54136,Geophysical Surveying and Mapping Services
NAICS,	541360,Geophysical Surveying and Mapping Services
NAICS,	54137,Surveying and Mapping (except Geophysical) Services
NAICS,	541370,Surveying and Mapping (except Geophysical) Services
NAICS,	54138,Testing Laboratories
NAICS,	541380,Testing Laboratories
NAICS,	5414,Specialized Design Services
NAICS,	54141,Interior Design Services
NAICS,	541410,Interior Design Services
NAICS,	54142,Industrial Design Services
NAICS,	541420,Industrial Design Services
NAICS,	54143,Graphic Design Services
NAICS,	541430,Graphic Design Services
NAICS,	54149,Other Specialized Design Services
NAICS,	541490,Other Specialized Design Services
NAICS,	5415,Computer Systems Design and Related Services
NAICS,	54151,Computer Systems Design and Related Services
NAICS,	541511,Custom Computer Programming Services
NAICS,	541512,Computer Systems Design Services
NAICS,	541513,Computer Facilities Management Services
NAICS,	541519,Other Computer Related Services
NAICS,	5416,"Management, Scientific, and Technical Consulting Services"
NAICS,	54161,Management Consulting Services
NAICS,	541611,Administrative Management and General Management Consulting Services
NAICS,	541612,Human Resources Consulting Services
NAICS,	541613,Marketing Consulting Services
NAICS,	541614,"Process, Physical Distribution, and Logistics Consulting Services"
NAICS,	541618,Other Management Consulting Services
NAICS,	54162,Environmental Consulting Services
NAICS,	541620,Environmental Consulting Services
NAICS,	54169,Other Scientific and Technical Consulting Services
NAICS,	541690,Other Scientific and Technical Consulting Services
NAICS,	5417,Scientific Research and Development Services
NAICS,	54171,"Research and Development in the Physical, Engineering, and Life Sciences"
NAICS,	541713,Research and Development in Nanotechnology
NAICS,	541714,Research and Development in Biotechnology (except Nanobiotechnology)
NAICS,	541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)"
NAICS,	54172,Research and Development in the Social Sciences and Humanities
NAICS,	541720,Research and Development in the Social Sciences and Humanities
NAICS,	5418,"Advertising, Public Relations, and Related Services"
NAICS,	54181,Advertising Agencies
NAICS,	541810,Advertising Agencies
NAICS,	54182,Public Relations Agencies
NAICS,	541820,Public Relations Agencies
NAICS,	54183,Media Buying Agencies
NAICS,	541830,Media Buying Agencies
NAICS,	54184,Media Representatives
NAICS,	541840,Media Representatives
NAICS,	54185,Outdoor Advertising
NAICS,	541850,Outdoor Advertising
NAICS,	54186,Direct Mail Advertising
NAICS,	541860,Direct Mail Advertising
NAICS,	54187,Advertising Material Distribution Services
NAICS,	541870,Advertising Material Distribution Services
NAICS,	54189,Other Services Related to Advertising
NAICS,	541890,Other Services Related to Advertising
NAICS,	5419,"Other Professional, Scientific, and Technical Services"
NAICS,	54191,Marketing Research and Public Opinion Polling
NAICS,	541910,Marketing Research and Public Opinion Polling
NAICS,	54192,Photographic Services
NAICS,	541921,"Photography Studios, Portrait"
NAICS,	541922,Commercial Photography
NAICS,	54193,Translation and Interpretation Services
NAICS,	541930,Translation and Interpretation Services
NAICS,	54194,Veterinary Services
NAICS,	541940,Veterinary Services
NAICS,	54199,"All Other Professional, Scientific, and Technical Services"
NAICS,	541990,"All Other Professional, Scientific, and Technical Services"
NAICS,	55,Management of Companies and Enterprises
NAICS,	551,Management of Companies and Enterprises
NAICS,	5511,Management of Companies and Enterprises
NAICS,	55111,Management of Companies and Enterprises
NAICS,	551111,Offices of Bank Holding Companies
NAICS,	551112,Offices of Other Holding Companies
NAICS,	551114,"Corporate, Subsidiary, and Regional Managing Offices"
NAICS,	56,Administrative and Support and Waste Management and Remediation Services
NAICS,	561,Administrative and Support Services
NAICS,	5611,Office Administrative Services
NAICS,	56111,Office Administrative Services
NAICS,	561110,Office Administrative Services
NAICS,	5612,Facilities Support Services
NAICS,	56121,Facilities Support Services
NAICS,	561210,Facilities Support Services
NAICS,	5613,Employment Services
NAICS,	56131,Employment Placement Agencies and Executive Search Services
NAICS,	561311,Employment Placement Agencies
NAICS,	561312,Executive Search Services
NAICS,	56132,Temporary Help Services
NAICS,	561320,Temporary Help Services
NAICS,	56133,Professional Employer Organizations
NAICS,	561330,Professional Employer Organizations
NAICS,	5614,Business Support Services
NAICS,	56141,Document Preparation Services
NAICS,	561410,Document Preparation Services
NAICS,	56142,Telephone Call Centers
NAICS,	561421,Telephone Answering Services
NAICS,	561422,Telemarketing Bureaus and Other Contact Centers
NAICS,	56143,Business Service Centers
NAICS,	561431,Private Mail Centers
NAICS,	561439,Other Business Service Centers (including Copy Shops)
NAICS,	56144,Collection Agencies
NAICS,	561440,Collection Agencies
NAICS,	56145,Credit Bureaus
NAICS,	561450,Credit Bureaus
NAICS,	56149,Other Business Support Services
NAICS,	561491,Repossession Services
NAICS,	561492,Court Reporting and Stenotype Services
NAICS,	561499,All Other Business Support Services
NAICS,	5615,Travel Arrangement and Reservation Services
NAICS,	56151,Travel Agencies
NAICS,	561510,Travel Agencies
NAICS,	56152,Tour Operators
NAICS,	561520,Tour Operators
NAICS,	56159,Other Travel Arrangement and Reservation Services
NAICS,	561591,Convention and Visitors Bureaus
NAICS,	561599,All Other Travel Arrangement and Reservation Services
NAICS,	5616,Investigation and Security Services
NAICS,	56161,"Investigation, Guard, and Armored Car Services"
NAICS,	561611,Investigation Services
NAICS,	561612,Security Guards and Patrol Services
NAICS,	561613,Armored Car Services
NAICS,	56162,Security Systems Services
NAICS,	561621,Security Systems Services (except Locksmiths)
NAICS,	561622,Locksmiths
NAICS,	5617,Services to Buildings and Dwellings
NAICS,	56171,Exterminating and Pest Control Services
NAICS,	561710,Exterminating and Pest Control Services
NAICS,	56172,Janitorial Services
NAICS,	561720,Janitorial Services
NAICS,	56173,Landscaping Services
NAICS,	561730,Landscaping Services
NAICS,	56174,Carpet and Upholstery Cleaning Services
NAICS,	561740,Carpet and Upholstery Cleaning Services
NAICS,	56179,Other Services to Buildings and Dwellings
NAICS,	561790,Other Services to Buildings and Dwellings
NAICS,	5619,Other Support Services
NAICS,	56191,Packaging and Labeling Services
NAICS,	561910,Packaging and Labeling Services
NAICS,	56192,Convention and Trade Show Organizers
NAICS,	561920,Convention and Trade Show Organizers
NAICS,	56199,All Other Support Services
NAICS,	561990,All Other Support Services
NAICS,	562,Waste Management and Remediation Services
NAICS,	5621,Waste Collection
NAICS,	56211,Waste Collection
NAICS,	562111,Solid Waste Collection
NAICS,	562112,Hazardous Waste Collection
NAICS,	562119,Other Waste Collection
NAICS,	5622,Waste Treatment and Disposal
NAICS,	56221,Waste Treatment and Disposal
NAICS,	562211,Hazardous Waste Treatment and Disposal
NAICS,	562212,Solid Waste Landfill
NAICS,	562213,Solid Waste Combustors and Incinerators
NAICS,	562219,Other Nonhazardous Waste Treatment and Disposal
NAICS,	5629,Remediation and Other Waste Management Services
NAICS,	56291,Remediation Services
NAICS,	562910,Remediation Services
NAICS,	56292,Materials Recovery Facilities
NAICS,	562920,Materials Recovery Facilities
NAICS,	56299,All Other Waste Management Services
NAICS,	562991,Septic Tank and Related Services
NAICS,	562998,All Other Miscellaneous Waste Management Services
NAICS,	61,Educational Services
NAICS,	611,Educational Services
NAICS,	6111,Elementary and Secondary Schools
NAICS,	61111,Elementary and Secondary Schools
NAICS,	611110,Elementary and Secondary Schools
NAICS,	6112,Junior Colleges
NAICS,	61121,Junior Colleges
NAICS,	611210,Junior Colleges
NAICS,	6113,"Colleges, Universities, and Professional Schools"
NAICS,	61131,"Colleges, Universities, and Professional Schools"
NAICS,	611310,"Colleges, Universities, and Professional Schools"
NAICS,	6114,Business Schools and Computer and Management Training
NAICS,	61141,Business and Secretarial Schools
NAICS,	611410,Business and Secretarial Schools
NAICS,	61142,Computer Training
NAICS,	611420,Computer Training
NAICS,	61143,Professional and Management Development Training
NAICS,	611430,Professional and Management Development Training
NAICS,	6115,Technical and Trade Schools
NAICS,	61151,Technical and Trade Schools
NAICS,	611511,Cosmetology and Barber Schools
NAICS,	611512,Flight Training
NAICS,	611513,Apprenticeship Training
NAICS,	611519,Other Technical and Trade Schools
NAICS,	6116,Other Schools and Instruction
NAICS,	61161,Fine Arts Schools
NAICS,	611610,Fine Arts Schools
NAICS,	61162,Sports and Recreation Instruction
NAICS,	611620,Sports and Recreation Instruction
NAICS,	61163,Language Schools
NAICS,	611630,Language Schools
NAICS,	61169,All Other Schools and Instruction
NAICS,	611691,Exam Preparation and Tutoring
NAICS,	611692,Automobile Driving Schools
NAICS,	611699,All Other Miscellaneous Schools and Instruction
NAICS,	6117,Educational Support Services
NAICS,	61171,Educational Support Services
NAICS,	611710,Educational Support Services
NAICS,	62,Health Care and Social Assistance
NAICS,	621,Ambulatory Health Care Services
NAICS,	6211,Offices of Physicians
NAICS,	62111,Offices of Physicians
NAICS,	621111,Offices of Physicians (except Mental Health Specialists)
NAICS,	621112,"Offices of Physicians, Mental Health Specialists"
NAICS,	6212,Offices of Dentists
NAICS,	62121,Offices of Dentists
NAICS,	621210,Offices of Dentists
NAICS,	6213,Offices of Other Health Practitioners
NAICS,	62131,Offices of Chiropractors
NAICS,	621310,Offices of Chiropractors
NAICS,	62132,Offices of Optometrists
NAICS,	621320,Offices of Optometrists
NAICS,	62133,Offices of Mental Health Practitioners (except Physicians)
NAICS,	621330,Offices of Mental Health Practitioners (except Physicians)
NAICS,	62134,"Offices of Physical, Occupational and Speech Therapists, and Audiologists"
NAICS,	621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists"
NAICS,	62139,Offices of All Other Health Practitioners
NAICS,	621391,Offices of Podiatrists
NAICS,	621399,Offices of All Other Miscellaneous Health Practitioners
NAICS,	6214,Outpatient Care Centers
NAICS,	62141,Family Planning Centers
NAICS,	621410,Family Planning Centers
NAICS,	62142,Outpatient Mental Health and Substance Abuse Centers
NAICS,	621420,Outpatient Mental Health and Substance Abuse Centers
NAICS,	62149,Other Outpatient Care Centers
NAICS,	621491,HMO Medical Centers
NAICS,	621492,Kidney Dialysis Centers
NAICS,	621493,Freestanding Ambulatory Surgical and Emergency Centers
NAICS,	621498,All Other Outpatient Care Centers
NAICS,	6215,Medical and Diagnostic Laboratories
NAICS,	62151,Medical and Diagnostic Laboratories
NAICS,	621511,Medical Laboratories
NAICS,	621512,Diagnostic Imaging Centers
NAICS,	6216,Home Health Care Services
NAICS,	62161,Home Health Care Services
NAICS,	621610,Home Health Care Services
NAICS,	6219,Other Ambulatory Health Care Services
NAICS,	62191,Ambulance Services
NAICS,	621910,Ambulance Services
NAICS,	62199,All Other Ambulatory Health Care Services
NAICS,	621991,Blood and Organ Banks
NAICS,	621999,All Other Miscellaneous Ambulatory Health Care Services
NAICS,	622,Hospitals
NAICS,	6221,General Medical and Surgical Hospitals
NAICS,	62211,General Medical and Surgical Hospitals
NAICS,	622110,General Medical and Surgical Hospitals
NAICS,	6222,Psychiatric and Substance Abuse Hospitals
NAICS,	62221,Psychiatric and Substance Abuse Hospitals
NAICS,	622210,Psychiatric and Substance Abuse Hospitals
NAICS,	6223,Specialty (except Psychiatric and Substance Abuse) Hospitals
NAICS,	62231,Specialty (except Psychiatric and Substance Abuse) Hospitals
NAICS,	622310,Specialty (except Psychiatric and Substance Abuse) Hospitals
NAICS,	623,Nursing and Residential Care Facilities
NAICS,	6231,Nursing Care Facilities (Skilled Nursing Facilities)
NAICS,	62311,Nursing Care Facilities (Skilled Nursing Facilities)
NAICS,	623110,Nursing Care Facilities (Skilled Nursing Facilities)
NAICS,	6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities"
NAICS,	62321,Residential Intellectual and Developmental Disability Facilities
NAICS,	623210,Residential Intellectual and Developmental Disability Facilities
NAICS,	62322,Residential Mental Health and Substance Abuse Facilities
NAICS,	623220,Residential Mental Health and Substance Abuse Facilities
NAICS,	6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly
NAICS,	62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly
NAICS,	623311,Continuing Care Retirement Communities
NAICS,	623312,Assisted Living Facilities for the Elderly
NAICS,	6239,Other Residential Care Facilities
NAICS,	62399,Other Residential Care Facilities
NAICS,	623990,Other Residential Care Facilities
NAICS,	624,Social Assistance
NAICS,	6241,Individual and Family Services
NAICS,	62411,Child and Youth Services
NAICS,	624110,Child and Youth Services
NAICS,	62412,Services for the Elderly and Persons with Disabilities
NAICS,	624120,Services for the Elderly and Persons with Disabilities
NAICS,	62419,Other Individual and Family Services
NAICS,	624190,Other Individual and Family Services
NAICS,	6242,"Community Food and Housing, and Emergency and Other Relief Services"
NAICS,	62421,Community Food Services
NAICS,	624210,Community Food Services
NAICS,	62422,Community Housing Services
NAICS,	624221,Temporary Shelters
NAICS,	624229,Other Community Housing Services
NAICS,	62423,Emergency and Other Relief Services
NAICS,	624230,Emergency and Other Relief Services
NAICS,	6243,Vocational Rehabilitation Services
NAICS,	62431,Vocational Rehabilitation Services
NAICS,	624310,Vocational Rehabilitation Services
NAICS,	6244,Child Day Care Services
NAICS,	62441,Child Day Care Services
NAICS,	624410,Child Day Care Services
NAICS,	71,"Arts, Entertainment, and Recreation"
NAICS,	711,"Performing Arts, Spectator Sports, and Related Industries"
NAICS,	7111,Performing Arts Companies
NAICS,	71111,Theater Companies and Dinner Theaters
NAICS,	711110,Theater Companies and Dinner Theaters
NAICS,	71112,Dance Companies
NAICS,	711120,Dance Companies
NAICS,	71113,Musical Groups and Artists
NAICS,	711130,Musical Groups and Artists
NAICS,	71119,Other Performing Arts Companies
NAICS,	711190,Other Performing Arts Companies
NAICS,	7112,Spectator Sports
NAICS,	71121,Spectator Sports
NAICS,	711211,Sports Teams and Clubs
NAICS,	711212,Racetracks
NAICS,	711219,Other Spectator Sports
NAICS,	7113,"Promoters of Performing Arts, Sports, and Similar Events"
NAICS,	71131,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
NAICS,	711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities"
NAICS,	71132,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
NAICS,	711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities"
NAICS,	7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
NAICS,	71141,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
NAICS,	711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures"
NAICS,	7115,"Independent Artists, Writers, and Performers"
NAICS,	71151,"Independent Artists, Writers, and Performers"
NAICS,	711510,"Independent Artists, Writers, and Performers"
NAICS,	712,"Museums, Historical Sites, and Similar Institutions"
NAICS,	7121,"Museums, Historical Sites, and Similar Institutions"
NAICS,	71211,Museums
NAICS,	712110,Museums
NAICS,	71212,Historical Sites
NAICS,	712120,Historical Sites
NAICS,	71213,Zoos and Botanical Gardens
NAICS,	712130,Zoos and Botanical Gardens
NAICS,	71219,Nature Parks and Other Similar Institutions
NAICS,	712190,Nature Parks and Other Similar Institutions
NAICS,	713,"Amusement, Gambling, and Recreation Industries"
NAICS,	7131,Amusement Parks and Arcades
NAICS,	71311,Amusement and Theme Parks
NAICS,	713110,Amusement and Theme Parks
NAICS,	71312,Amusement Arcades
NAICS,	713120,Amusement Arcades
NAICS,	7132,Gambling Industries
NAICS,	71321,Casinos (except Casino Hotels)
NAICS,	713210,Casinos (except Casino Hotels)
NAICS,	71329,Other Gambling Industries
NAICS,	713290,Other Gambling Industries
NAICS,	7139,Other Amusement and Recreation Industries
NAICS,	71391,Golf Courses and Country Clubs
NAICS,	713910,Golf Courses and Country Clubs
NAICS,	71392,Skiing Facilities
NAICS,	713920,Skiing Facilities
NAICS,	71393,Marinas
NAICS,	713930,Marinas
NAICS,	71394,Fitness and Recreational Sports Centers
NAICS,	713940,Fitness and Recreational Sports Centers
NAICS,	71395,Bowling Centers
NAICS,	713950,Bowling Centers
NAICS,	71399,All Other Amusement and Recreation Industries
NAICS,	713990,All Other Amusement and Recreation Industries
NAICS,	72,Accommodation and Food Services
NAICS,	721,Accommodation
NAICS,	7211,Traveler Accommodation
NAICS,	72111,Hotels (except Casino Hotels) and Motels
NAICS,	721110,Hotels (except Casino Hotels) and Motels
NAICS,	72112,Casino Hotels
NAICS,	721120,Casino Hotels
NAICS,	72119,Other Traveler Accommodation
NAICS,	721191,Bed-and-Breakfast Inns
NAICS,	721199,All Other Traveler Accommodation
NAICS,	7212,RV (Recreational Vehicle) Parks and Recreational Camps
NAICS,	72121,RV (Recreational Vehicle) Parks and Recreational Camps
NAICS,	721211,RV (Recreational Vehicle) Parks and Campgrounds
NAICS,	721214,Recreational and Vacation Camps (except Campgrounds)
NAICS,	7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
NAICS,	72131,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
NAICS,	721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps"
NAICS,	722,Food Services and Drinking Places
NAICS,	7223,Special Food Services
NAICS,	72231,Food Service Contractors
NAICS,	722310,Food Service Contractors
NAICS,	72232,Caterers
NAICS,	722320,Caterers
NAICS,	72233,Mobile Food Services
NAICS,	722330,Mobile Food Services
NAICS,	7224,Drinking Places (Alcoholic Beverages)
NAICS,	72241,Drinking Places (Alcoholic Beverages)
NAICS,	722410,Drinking Places (Alcoholic Beverages)
NAICS,	7225,Restaurants and Other Eating Places
NAICS,	72251,Restaurants and Other Eating Places
NAICS,	722511,Full-Service Restaurants
NAICS,	722513,Limited-Service Restaurants
NAICS,	722514,"Cafeterias, Grill Buffets, and Buffets"
NAICS,	722515,Snack and Nonalcoholic Beverage Bars
NAICS,	81,Other Services (except Public Administration)
NAICS,	811,Repair and Maintenance
NAICS,	8111,Automotive Repair and Maintenance
NAICS,	81111,Automotive Mechanical and Electrical Repair and Maintenance
NAICS,	811111,General Automotive Repair
NAICS,	811112,Automotive Exhaust System Repair
NAICS,	811113,Automotive Transmission Repair
NAICS,	811118,Other Automotive Mechanical and Electrical Repair and Maintenance
NAICS,	81112,"Automotive Body, Paint, Interior, and Glass Repair"
NAICS,	811121,"Automotive Body, Paint, and Interior Repair and Maintenance"
NAICS,	811122,Automotive Glass Replacement Shops
NAICS,	81119,Other Automotive Repair and Maintenance
NAICS,	811191,Automotive Oil Change and Lubrication Shops
NAICS,	811192,Car Washes
NAICS,	811198,All Other Automotive Repair and Maintenance
NAICS,	8112,Electronic and Precision Equipment Repair and Maintenance
NAICS,	81121,Electronic and Precision Equipment Repair and Maintenance
NAICS,	811211,Consumer Electronics Repair and Maintenance
NAICS,	811212,Computer and Office Machine Repair and Maintenance
NAICS,	811213,Communication Equipment Repair and Maintenance
NAICS,	811219,Other Electronic and Precision Equipment Repair and Maintenance
NAICS,	8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
NAICS,	81131,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
NAICS,	811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
NAICS,	8114,Personal and Household Goods Repair and Maintenance
NAICS,	81141,Home and Garden Equipment and Appliance Repair and Maintenance
NAICS,	811411,Home and Garden Equipment Repair and Maintenance
NAICS,	811412,Appliance Repair and Maintenance
NAICS,	81142,Reupholstery and Furniture Repair
NAICS,	811420,Reupholstery and Furniture Repair
NAICS,	81143,Footwear and Leather Goods Repair
NAICS,	811430,Footwear and Leather Goods Repair
NAICS,	81149,Other Personal and Household Goods Repair and Maintenance
NAICS,	811490,Other Personal and Household Goods Repair and Maintenance
NAICS,	812,Personal and Laundry Services
NAICS,	8121,Personal Care Services
NAICS,	81211,"Hair, Nail, and Skin Care Services"
NAICS,	812111,Barber Shops
NAICS,	812112,Beauty Salons
NAICS,	812113,Nail Salons
NAICS,	81219,Other Personal Care Services
NAICS,	812191,Diet and Weight Reducing Centers
NAICS,	812199,Other Personal Care Services
NAICS,	8122,Death Care Services
NAICS,	81221,Funeral Homes and Funeral Services
NAICS,	812210,Funeral Homes and Funeral Services
NAICS,	81222,Cemeteries and Crematories
NAICS,	812220,Cemeteries and Crematories
NAICS,	8123,Drycleaning and Laundry Services
NAICS,	81231,Coin-Operated Laundries and Drycleaners
NAICS,	812310,Coin-Operated Laundries and Drycleaners
NAICS,	81232,Drycleaning and Laundry Services (except Coin-Operated)
NAICS,	812320,Drycleaning and Laundry Services (except Coin-Operated)
NAICS,	81233,Linen and Uniform Supply
NAICS,	812331,Linen Supply
NAICS,	812332,Industrial Launderers
NAICS,	8129,Other Personal Services
NAICS,	81291,Pet Care (except Veterinary) Services
NAICS,	812910,Pet Care (except Veterinary) Services
NAICS,	81292,Photofinishing
NAICS,	812921,Photofinishing Laboratories (except One-Hour)
NAICS,	812922,One-Hour Photofinishing
NAICS,	81293,Parking Lots and Garages
NAICS,	812930,Parking Lots and Garages
NAICS,	81299,All Other Personal Services
NAICS,	812990,All Other Personal Services
NAICS,	813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations"
NAICS,	8131,Religious Organizations
NAICS,	81311,Religious Organizations
NAICS,	813110,Religious Organizations
NAICS,	8132,Grantmaking and Giving Services
NAICS,	81321,Grantmaking and Giving Services
NAICS,	813211,Grantmaking Foundations
NAICS,	813212,Voluntary Health Organizations
NAICS,	813219,Other Grantmaking and Giving Services
NAICS,	8133,Social Advocacy Organizations
NAICS,	81331,Social Advocacy Organizations
NAICS,	813311,Human Rights Organizations
NAICS,	813312,"Environment, Conservation and Wildlife Organizations"
NAICS,	813319,Other Social Advocacy Organizations
NAICS,	8134,Civic and Social Organizations
NAICS,	81341,Civic and Social Organizations
NAICS,	813410,Civic and Social Organizations
NAICS,	8139,"Business, Professional, Labor, Political, and Similar Organizations"
NAICS,	81391,Business Associations
NAICS,	813910,Business Associations
NAICS,	81392,Professional Organizations
NAICS,	813920,Professional Organizations
NAICS,	81393,Labor Unions and Similar Labor Organizations
NAICS,	813930,Labor Unions and Similar Labor Organizations
NAICS,	81394,Political Organizations
NAICS,	813940,Political Organizations
NAICS,	81399,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
NAICS,	813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
NAICS,	814,Private Households
NAICS,	8141,Private Households
NAICS,	81411,Private Households
NAICS,	814110,Private Households
NAICS,	92,Public Administration
NAICS,	921,"Executive, Legislative, and Other General Government Support"
NAICS,	9211,"Executive, Legislative, and Other General Government Support"
NAICS,	92111,Executive Offices
NAICS,	921110,Executive Offices
NAICS,	92112,Legislative Bodies
NAICS,	921120,Legislative Bodies
NAICS,	92113,Public Finance Activities
NAICS,	921130,Public Finance Activities
NAICS,	92114,"Executive and Legislative Offices, Combined"
NAICS,	921140,"Executive and Legislative Offices, Combined"
NAICS,	92115,American Indian and Alaska Native Tribal Governments
NAICS,	921150,American Indian and Alaska Native Tribal Governments
NAICS,	92119,Other General Government Support
NAICS,	921190,Other General Government Support
NAICS,	922,"Justice, Public Order, and Safety Activities"
NAICS,	9221,"Justice, Public Order, and Safety Activities"
NAICS,	92211,Courts
NAICS,	922110,Courts
NAICS,	92212,Police Protection
NAICS,	922120,Police Protection
NAICS,	92213,Legal Counsel and Prosecution
NAICS,	922130,Legal Counsel and Prosecution
NAICS,	92214,Correctional Institutions
NAICS,	922140,Correctional Institutions
NAICS,	92215,Parole Offices and Probation Offices
NAICS,	922150,Parole Offices and Probation Offices
NAICS,	92216,Fire Protection
NAICS,	922160,Fire Protection
NAICS,	92219,"Other Justice, Public Order, and Safety Activities"
NAICS,	922190,"Other Justice, Public Order, and Safety Activities"
NAICS,	923,Administration of Human Resource Programs
NAICS,	9231,Administration of Human Resource Programs
NAICS,	92311,Administration of Education Programs
NAICS,	923110,Administration of Education Programs
NAICS,	92312,Administration of Public Health Programs
NAICS,	923120,Administration of Public Health Programs
NAICS,	92313,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)"
NAICS,	923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)"
NAICS,	92314,Administration of Veterans' Affairs
NAICS,	923140,Administration of Veterans' Affairs
NAICS,	924,Administration of Environmental Quality Programs
NAICS,	9241,Administration of Environmental Quality Programs
NAICS,	92411,Administration of Air and Water Resource and Solid Waste Management Programs
NAICS,	924110,Administration of Air and Water Resource and Solid Waste Management Programs
NAICS,	92412,Administration of Conservation Programs
NAICS,	924120,Administration of Conservation Programs
NAICS,	925,"Administration of Housing Programs, Urban Planning, and Community Development"
NAICS,	9251,"Administration of Housing Programs, Urban Planning, and Community Development"
NAICS,	92511,Administration of Housing Programs
NAICS,	925110,Administration of Housing Programs
NAICS,	92512,Administration of Urban Planning and Community and Rural Development
NAICS,	925120,Administration of Urban Planning and Community and Rural Development
NAICS,	926,Administration of Economic Programs
NAICS,	9261,Administration of Economic Programs
NAICS,	92611,Administration of General Economic Programs
NAICS,	926110,Administration of General Economic Programs
NAICS,	92612,Regulation and Administration of Transportation Programs
NAICS,	926120,Regulation and Administration of Transportation Programs
NAICS,	92613,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
NAICS,	926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
NAICS,	92614,Regulation of Agricultural Marketing and Commodities
NAICS,	926140,Regulation of Agricultural Marketing and Commodities
NAICS,	92615,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
NAICS,	926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
NAICS,	927,Space Research and Technology
NAICS,	9271,Space Research and Technology
NAICS,	92711,Space Research and Technology
NAICS,	927110,Space Research and Technology
NAICS,	928,National Security and International Affairs
NAICS,	9281,National Security and International Affairs
NAICS,	92811,National Security
NAICS,	928110,National Security
NAICS,	92812,International Affairs
NAICS,	928120,International Affairs
SIC,	0111,Wheat Farming
SIC,	0112,Rice Farming
SIC,	0115,Corn Farming
SIC,	0116,Soybean Farming
SIC,	0119,Dry Pea and Bean Farming
SIC,	0131,Cotton Farming
SIC,	0132,Tobacco Farming
SIC,	0133,Sugar Beet Farming
SIC,	0134,Potato Farming
SIC,	0139,All Other Misc. Crop Farming
SIC,	0161,Other Vegetable (Except Potato) and Melon Farming
SIC,	0171,Berry (Except Strawberry) Farming
SIC,	0172,Grape Vineyards
SIC,	0173,Tree Nut Farming
SIC,	0174,Citrus (Except Orange) Groves
SIC,	0175,Apple Orchards
SIC,	0179,Fruit and Tree Nut Combination Farming
SIC,	0181,Nursery and Tree Production
SIC,	0182,Mushroom Production
SIC,	0191,All Other Misc. Crop Farming
SIC,	0211,Cattle Feedlots
SIC,	0212,Support Activities for Animal Production
SIC,	0213,Hog and Pig Farming
SIC,	0214,Goat Farming
SIC,	0219,Animal Production NOC
SIC,	0241,Dairy Cattle and Milk Production
SIC,	0251,Broilers and Other Meat Type Chicken Production
SIC,	0252,Chicken Egg Production
SIC,	0253,Turkey Production
SIC,	0254,Poultry Hatcheries
SIC,	0259,Other Poultry Production
SIC,	0271,Fur-Bearing Animal and Rabbit Production
SIC,	0272,Horses and Other Equine Production
SIC,	0279,Apiculture
